irn,title,title_length,image_irn,width,height,contentUrl,rights,description,observedDimension,creator,role,createdDate,createdPlace,productionUsedTechnique,isMadeOfSummary,isMadeOf,isTypeOf,influencedBy,depicts,refersTo,creditLine
1497768,Lepidorhynchus,14,369758,5904,4470,https://media.tepapa.govt.nz/collection/369758/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,ink,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Lepidorhynchus sp.",,
1497768,Lepidorhynchus,14,369759,5928,4476,https://media.tepapa.govt.nz/collection/369759/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,ink,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Lepidorhynchus sp.",,
1497768,Lepidorhynchus,14,369760,5970,4434,https://media.tepapa.govt.nz/collection/369760/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,ink,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Lepidorhynchus sp.",,
1497768,Lepidorhynchus,14,369761,5850,4314,https://media.tepapa.govt.nz/collection/369761/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,ink,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Lepidorhynchus sp.",,
1497768,Lepidorhynchus,14,369762,5909,4420,https://media.tepapa.govt.nz/collection/369762/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,ink,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Lepidorhynchus sp.",,
1497769,Macrourus lucifer,17,369763,5034,4176,https://media.tepapa.govt.nz/collection/369763/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,ink,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Macrourus sp.",,
1497769,Macrourus lucifer,17,369764,5190,4176,https://media.tepapa.govt.nz/collection/369764/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,ink,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Macrourus sp.",,
1497769,Macrourus lucifer,17,369765,5130,4122,https://media.tepapa.govt.nz/collection/369765/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,ink,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Macrourus sp.",,
1497769,Macrourus lucifer,17,369766,4446,5088,https://media.tepapa.govt.nz/collection/369766/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,ink,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Macrourus sp.",,
1497770,Macrourus sclerorynchus Valenciennes,36,369767,5886,4482,https://media.tepapa.govt.nz/collection/369767/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Macrourus sp.",,
1497770,Macrourus sclerorynchus Valenciennes,36,369768,5772,4698,https://media.tepapa.govt.nz/collection/369768/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Macrourus sp.",,
1497771,Macrourus holotrachys,21,369769,4980,3936,https://media.tepapa.govt.nz/collection/369769/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Macrourus holotrachys Gunther, 1878",,
1497772,Malacocephalus laevis (Lowe),28,369770,5928,4506,https://media.tepapa.govt.nz/collection/369770/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,ink,graphite pencil","drawings,scientific illustrations",,"Fish,Malacocephalus laevis (Lowe, 1843)",,
1497772,Malacocephalus laevis (Lowe),28,369771,5814,4536,https://media.tepapa.govt.nz/collection/369771/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,ink,graphite pencil","drawings,scientific illustrations",,"Fish,Malacocephalus laevis (Lowe, 1843)",,
1497772,Malacocephalus laevis (Lowe),28,369772,5898,4614,https://media.tepapa.govt.nz/collection/369772/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,ink,graphite pencil","drawings,scientific illustrations",,"Fish,Malacocephalus laevis (Lowe, 1843)",,
1497773,Macrourus aspercephalus (Waite),31,369773,5370,4110,https://media.tepapa.govt.nz/collection/369773/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,ink,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Macrourus sp.",,
1497773,Macrourus aspercephalus (Waite),31,369774,5322,4146,https://media.tepapa.govt.nz/collection/369774/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,ink,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Macrourus sp.",,
1497773,Macrourus aspercephalus (Waite),31,369775,5334,4362,https://media.tepapa.govt.nz/collection/369775/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,ink,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Macrourus sp.",,
1497773,Macrourus aspercephalus (Waite),31,369776,5478,4338,https://media.tepapa.govt.nz/collection/369776/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,ink,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Macrourus sp.",,
1497773,Macrourus aspercephalus (Waite),31,369777,5388,3756,https://media.tepapa.govt.nz/collection/369777/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,ink,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Macrourus sp.",,
1497774,Macrurus australis (Richardson),31,369778,5952,4440,https://media.tepapa.govt.nz/collection/369778/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,ink,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Coelorinchus australis (Richardson, 1839)",,
1497774,Macrurus australis (Richardson),31,369779,5946,4542,https://media.tepapa.govt.nz/collection/369779/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,ink,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Coelorinchus australis (Richardson, 1839)",,
1497774,Macrurus australis (Richardson),31,369780,5844,4452,https://media.tepapa.govt.nz/collection/369780/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,ink,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Coelorinchus australis (Richardson, 1839)",,
1497774,Macrurus australis (Richardson),31,369781,5928,4686,https://media.tepapa.govt.nz/collection/369781/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,ink,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Coelorinchus australis (Richardson, 1839)",,
1497774,Macrurus australis (Richardson),31,369782,5898,4620,https://media.tepapa.govt.nz/collection/369782/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,ink,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Coelorinchus australis (Richardson, 1839)",,
1497775,Macrourus,9,369783,5946,4548,https://media.tepapa.govt.nz/collection/369783/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Macrourus sp.",,
1497775,Macrourus,9,369784,5874,4536,https://media.tepapa.govt.nz/collection/369784/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Macrourus sp.",,
1497775,Macrourus,9,369785,5928,4434,https://media.tepapa.govt.nz/collection/369785/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Macrourus sp.",,
1497775,Macrourus,9,369786,5928,4434,https://media.tepapa.govt.nz/collection/369786/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Macrourus sp.",,
1497775,Macrourus,9,369787,5754,4596,https://media.tepapa.govt.nz/collection/369787/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Macrourus sp.",,
1497775,Macrourus,9,369788,5934,4392,https://media.tepapa.govt.nz/collection/369788/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Macrourus sp.",,
1497775,Macrourus,9,369789,4344,3108,https://media.tepapa.govt.nz/collection/369789/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Macrourus sp.",,
1498002,Fish drawing,12,369733,5904,4338,https://media.tepapa.govt.nz/collection/369733/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,Fish,,
1498004,Macrurus japonicus juvenile,27,369790,5880,4434,https://media.tepapa.govt.nz/collection/369790/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Coelorinchus occa (Goode & Bean, 1885)",,
1498004,Macrurus japonicus juvenile,27,369791,5904,4434,https://media.tepapa.govt.nz/collection/369791/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Coelorinchus occa (Goode & Bean, 1885)",,
1498004,Macrurus japonicus juvenile,27,369792,5862,4404,https://media.tepapa.govt.nz/collection/369792/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Coelorinchus occa (Goode & Bean, 1885)",,
1498004,Macrurus japonicus juvenile,27,369793,5874,4602,https://media.tepapa.govt.nz/collection/369793/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Coelorinchus occa (Goode & Bean, 1885)",,
1498005,Macrurus coelorhynchus,22,369794,6030,4542,https://media.tepapa.govt.nz/collection/369794/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Coelorinchus caelorinchus (Risso, 1810)",,
1498005,Macrurus coelorhynchus,22,369795,5538,4584,https://media.tepapa.govt.nz/collection/369795/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Coelorinchus caelorinchus (Risso, 1810)",,
1498005,Macrurus coelorhynchus,22,369796,5538,4620,https://media.tepapa.govt.nz/collection/369796/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Coelorinchus caelorinchus (Risso, 1810)",,
1498005,Macrurus coelorhynchus,22,369797,5556,4632,https://media.tepapa.govt.nz/collection/369797/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Coelorinchus caelorinchus (Risso, 1810)",,
1498005,Macrurus coelorhynchus,22,369798,5538,4572,https://media.tepapa.govt.nz/collection/369798/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Coelorinchus caelorinchus (Risso, 1810)",,
1498006,Macrurus parallelus Gunther,27,369799,5838,4440,https://media.tepapa.govt.nz/collection/369799/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Coelorinchus sp.",,
1498006,Macrurus parallelus Gunther,27,369800,5640,4572,https://media.tepapa.govt.nz/collection/369800/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Coelorinchus sp.",,
1498006,Macrurus parallelus Gunther,27,369801,5862,4494,https://media.tepapa.govt.nz/collection/369801/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Coelorinchus sp.",,
1498007,Macrurus,8,369802,6000,4524,https://media.tepapa.govt.nz/collection/369802/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Macrourus sp.",,
1498007,Macrurus,8,369803,5982,4680,https://media.tepapa.govt.nz/collection/369803/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Macrourus sp.",,
1498007,Macrurus,8,369804,6000,4452,https://media.tepapa.govt.nz/collection/369804/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Macrourus sp.",,
1498007,Macrurus,8,369805,5844,4542,https://media.tepapa.govt.nz/collection/369805/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Macrourus sp.",,
1498008,Macrourus,9,369806,5844,4518,https://media.tepapa.govt.nz/collection/369806/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Macrourus carinatus (Gunther, 1878)",,
1498009,M. carinatus,12,369807,5580,4116,https://media.tepapa.govt.nz/collection/369807/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Macrourus carinatus (Gunther, 1878)",,
1498009,M. carinatus,12,369808,5556,4236,https://media.tepapa.govt.nz/collection/369808/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Macrourus carinatus (Gunther, 1878)",,
1498009,M. carinatus,12,369809,4878,4278,https://media.tepapa.govt.nz/collection/369809/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Macrourus carinatus (Gunther, 1878)",,
1498009,M. carinatus,12,369810,4920,4140,https://media.tepapa.govt.nz/collection/369810/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Macrourus carinatus (Gunther, 1878)",,
1498013,Macrurus armatus,16,369811,5916,4494,https://media.tepapa.govt.nz/collection/369811/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Coryphaenoides armatus (Hector, 1875)",,
1498013,Macrurus armatus,16,369812,5922,4434,https://media.tepapa.govt.nz/collection/369812/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Coryphaenoides armatus (Hector, 1875)",,
1498013,Macrurus armatus,16,369813,6168,4434,https://media.tepapa.govt.nz/collection/369813/full,CC BY-NC-ND 4.0,,,Charles McCann,artist,circa 1965-1969,,"freehand drawing,handwriting",,"paper,graphite pencil,fish scale,glue","drawings,scientific illustrations",,"Fish,Coryphaenoides armatus (Hector, 1875)",,
